Emotion,sentence,token
상처,친구들을 만나면 다들 우울하다고해.,"['친구', '들', '을', '만나면', '다', '들', '우울하다고해', '.']"
상처,응 비교도 되는 데다가 걔만 인정받으니까 질투도 나.,"['응', '비교', '도', '되는', '데', '다가', '걔', '만', '인정받으니까', '질투', '도', '나', '.']"
상처,배우자가 일찍 죽으면 사는 것이 재미가 있을까?,"['배우자', '가', '일찍', '죽으면', '사는', '것', '이', '재미', '가', '있을까', '?']"
상처,가뜩이나 조심해야하는 마당에 돈 때문에 이렇다는 게 싫다.,"['가뜩이나', '조심해야하는', '마당', '에', '돈', '때문', '에', '이렇다는', '게', '싫다', '.']"
상처,다른 친구들은 이미 결혼까지 했는데 나는 아직 취업도 못했어.,"['다른', '친구', '들', '은', '이미', '결혼', '까지', '했는데', '나', '는', '아직', '취업', '도', '못', '했어', '.']"
상처,엄마가 나한테 상처줬어.,"['엄마', '가', '나', '한테', '상처', '줬어', '.']"
상처,결국 잊을 수밖에 없을 것 같아.,"['결국', '잊을', '수', '밖에', '없을', '것', '같아', '.']"
상처,사회에서 더 설 자리가 없는 것 같아,"['사회', '에서', '더', '설', '자리', '가', '없는', '것', '같아']"
상처,어렸을 때부터 아주 친한 형이었는데 마지막 가는 길도 배웅도 못 하고 참담하네.,"['어렸을', '때', '부터', '아주', '친한', '형', '이었는데', '마지막', '가는', '길도', '배웅', '도', '못', '하고', '참담하네', '.']"
상처,사실 등산을 좋아하는 데 안 간 지 꽤 오래됐어. 산에 올라가서 기분 전환을 해볼까?,"['사실', '등산', '을', '좋아하는', '데', '안', '간', '지', '꽤', '오래', '됐어', '.', '산', '에', '올라가서', '기분', '전환', '을', '해볼까', '?']"
상처,내가 은퇴를 하고 나서 더 그러는 거 같아. 내가 실패했다고 생각하는 걸까?,"['내', '가', '은퇴', '를', '하고', '나서', '더', '그러는', '거', '같아', '.', '내', '가', '실패했다고', '생각', '하는', '걸까', '?']"
상처,옆집 할머니는 뭔가 큰 오해를 하고 나랑 말도 안 하려고 해서 고민이야.,"['옆집', '할머니', '는', '뭔가', '큰', '오해', '를', '하고', '나', '랑', '말', '도', '안', '하려고', '해서', '고민', '이야', '.']"
상처,지금은 그래도 조금이나마 젊으니 괜찮지만 앞으로 나이가 더 들면 이런 환경에서 내가 어떻게 지낼 수 있을지.,"['지금', '은', '그래도', '조금', '이나마', '젊으니', '괜찮지만', '앞', '으로', '나이', '가', '더', '들면', '이런', '환경', '에서', '내', '가', '어떻게', '지낼', '수', '있을지', '.']"
상처,응. 취업할 때까지 집에 손을 벌릴 수는 없으니까.,"['응', '.', '취업', '할', '때', '까지', '집', '에', '손', '을', '벌릴', '수', '는', '없으니까', '.']"
상처,아무도 없는 집에서 그렇게 며칠을 기다렸는데 너무 괴로웠어.,"['아무', '도', '없는', '집', '에서', '그렇게', '며칠', '을', '기다렸는데', '너무', '괴로웠어', '.']"
상처,생각만 으로도 힘들고 불행한 느낌일세.,"['생각', '만', '으로도', '힘들고', '불행한', '느낌', '일세', '.']"
상처,금전 문제 때문인 것 같아. 어서 해결되서 가정에 평화가 왔으면 좋겠어.,"['금전', '문제', '때문', '인', '것', '같아', '.', '어서', '해결', '되서', '가정', '에', '평화', '가', '왔으면', '좋겠어', '.']"
상처,모임을 늦었지만 한번 알아볼까? 그래야겠다.,"['모임', '을', '늦었지만', '한번', '알아볼까', '?', '그래야겠다', '.']"
상처,내 몸도 아프고 마음마저 아프니 누굴 만나기도 전화하기도 싫어.,"['내', '몸', '도', '아프고', '마음', '마저', '아프니', '누굴', '만나기도', '전화하기도', '싫어', '.']"
상처,구체적으로 말하기는 어렵지만 내 인생을 희생하는 것 같아. 방송에서도 결혼에 대한 안 좋은 점을 많이 얘기하더라고.,"['구체', '적', '으로', '말', '하기는', '어렵지만', '내', '인생', '을', '희생', '하는', '것', '같아', '.', '방송', '에서도', '결혼', '에', '대한', '안', '좋은', '점', '을', '많이', '얘기', '하더라고', '.']"
상처,다리가 불편한데 엘리베이터에서 사람들이 날 기다려주지 않아서 상처 받았어.,"['다리', '가', '불편한데', '엘리베이터', '에서', '사람', '들', '이', '날', '기다려주지', '않아서', '상처', '받았어', '.']"
상처,퇴근하고 맛있는 저녁을 먹어야겠어.,"['퇴근', '하고', '맛있는', '저녁', '을', '먹어야겠어', '.']"
상처,이럴수록 더 긍정적으로 마음을 먹어야겠지. 난 괜찮을 거야.,"['이럴수록', '더', '긍정', '적', '으로', '마음', '을', '먹어야겠지', '.', '난', '괜찮을', '거야', '.']"
상처,요새 너무 억울해.,"['요새', '너무', '억울해', '.']"
상처,금전적인 문제로 이러니까 더 속상해.,"['금전', '적', '인', '문제', '로', '이러니까', '더', '속상해', '.']"
상처,내가 아르바이트를 해서 용돈을 버는 수밖에 없는 것 같아.,"['내', '가', '아르바이트', '를', '해서', '용돈', '을', '버', '는', '수', '밖에', '없는', '것', '같아', '.']"
상처,부정적인 감정을 덜 수 있도록 명상을 해야겠어.,"['부정', '적', '인', '감정', '을', '덜', '수', '있도록', '명상', '을', '해야겠어', '.']"
상처,응. 돌려줄 때까지 멀쩡했었는데 지금은 증명할 방법도 없어.,"['응', '.', '돌려줄', '때', '까지', '멀쩡했었는데', '지금', '은', '증명', '할', '방법', '도', '없어', '.']"
상처,맞아. 힘든데 정상이라니까 어떻게 할지 모르겠어.,"['맞아', '.', '힘든데', '정상', '이', '라니까', '어떻게', '할지', '모르겠어', '.']"
상처,내 성과를 과소평가해서 괴로워.,"['내', '성과', '를', '과소', '평가', '해서', '괴로워', '.']"
상처,대인관계에서 너무 애쓰고 괴로워하는 나 자신이 너무 초라해.,"['대인관계', '에서', '너무', '애쓰고', '괴로워하는', '나', '자신', '이', '너무', '초라해', '.']"
상처,나 진로문제 때문에 너무 힘들어.,"['나', '진로', '문제', '때문', '에', '너무', '힘들어', '.']"
상처,나이가 들어 병원비도 많이 드는데 걱정이야.,"['나이', '가', '들어', '병원', '비도', '많이', '드는데', '걱정', '이야', '.']"
상처,미안하다고 말은 하는데 믿었던 사람한테 배신당한 기분이야.,"['미안하다고', '말', '은', '하는데', '믿었던', '사람', '한테', '배신', '당', '한', '기분', '이야', '.']"
상처,양로원에서 나눠준 과자들을 모아놨어. 과자 먹는 모습이라도 보면 내 마음이 좀 더 편할 거야.,"['양로원', '에서', '나눠', '준', '과자', '들', '을', '모아놨어', '.', '과자', '먹는', '모습', '이라도', '보면', '내', '마음', '이', '좀', '더', '편할', '거야', '.']"
상처,대학원에 다니고 싶은데 집에서는 이제 내 학비를 감당할 수 없다고 해서 슬펐어.,"['대학원', '에', '다니고', '싶은데', '집', '에서는', '이제', '내', '학비', '를', '감당', '할', '수', '없다고', '해서', '슬펐어', '.']"
상처,회사 사정이 안 좋은 건 알고 있었지만 다른 직원들보다 나에게 젤 먼저 얘기하신 게 속상하네.,"['회사', '사정', '이', '안', '좋은', '건', '알', '고', '있었지만', '다른', '직원', '들', '보다', '나', '에게', '젤', '먼저', '얘기', '하신', '게', '속상하네', '.']"
상처,이제 연락 오는 사람도 없고. 사는 게 너무 쓸쓸하고 힘드네.,"['이제', '연락', '오는', '사람', '도', '없고', '.', '사는', '게', '너무', '쓸쓸하고', '힘드네', '.']"
상처,이해심이 점점 부족해지는 자신이 싫어서 거의 절망적인 생각마저 든다네.,"['이', '해심', '이', '점점', '부족해지는', '자신', '이', '싫어서', '거의', '절망', '적', '인', '생각', '마저', '든다네', '.']"
상처,부모님은 내가 어렸을 때 나를 시설에 맡기셨는데 학교에 가서 친구들에게 모진 말들을 많이 들었어.,"['부모님', '은', '내', '가', '어렸을', '때', '나를', '시설', '에', '맡기셨는데', '학교', '에', '가서', '친구', '들', '에게', '모진', '말', '들', '을', '많이', '들었어', '.']"
상처,어머니는 내가 공부를 열심히 안 해서 결과가 안 나오는 거래.,"['어머니', '는', '내', '가', '공부', '를', '열심히', '안', '해서', '결과', '가', '안', '나오는', '거래', '.']"
상처,너무 속상해서 친구들을 안보고 살고 싶어.,"['너무', '속상해서', '친구', '들', '을', '안보', '고', '살', '고', '싶어', '.']"
상처,아니 내 가장 친한 친구가 중학교 때 날 괴롭힌 애랑 웃고 떠들고 있는 거야.,"['아니', '내', '가장', '친한', '친구', '가', '중학교', '때', '날', '괴롭힌', '애', '랑', '웃고', '떠들고', '있는', '거야', '.']"
상처,직업을 바꾸는 것을 진지하게 고려하고 있어.,"['직업', '을', '바꾸는', '것', '을', '진지하게', '고려', '하고', '있어', '.']"
상처,다른 애들은 다 가고 싶은 전공이 있는데 나만 없어. 난 도대체 왜 이 모양일까.,"['다른', '애', '들', '은', '다', '가고', '싶은', '전공', '이', '있는데', '나', '만', '없어', '.', '난', '도대체', '왜', '이', '모', '양일', '까', '.']"
상처,맞아. 내가 버는 월급으로는 평생 서울에 집도 살 수 없겠다고 생각하니까 속상해.,"['맞아', '.', '내', '가', '버', '는', '월급', '으로는', '평생', '서울', '에', '집도', '살', '수', '없겠다고', '생각', '하니까', '속상해', '.']"
상처,나의 문제점이 무엇인지 차근차근 생각을 해봐야겠어.,"['나', '의', '문제점', '이', '무엇', '인지', '차근차근', '생각', '을', '해봐야겠어', '.']"
상처,너무 비관적으로 생각하지 말고 주변에 좋은 사람을 많이 사귀어서 내 우울함을 달래야겠어.,"['너무', '비관', '적', '으로', '생각', '하지', '말고', '주변', '에', '좋은', '사람', '을', '많이', '사귀어서', '내', '우울함', '을', '달래야겠어', '.']"
상처,내가 건강이 좋지 않거든. 남편에게 도움이 되지는 못하고 오히려 짐만 되는 것 같아서 비관적인 생각이 들어. 차라리 이혼하는 게 어떨까 싶어.,"['내', '가', '건강', '이', '좋지', '않거든', '.', '남편', '에게', '도움', '이', '되지는', '못', '하고', '오히려', '짐', '만', '되는', '것', '같아서', '비관', '적', '인', '생각', '이', '들어', '.', '차라리', '이혼', '하는', '게', '어떨까', '싶어', '.']"
상처,내 것보다 훨씬 좋은 영양제를 사는 선배가 부러워.,"['내', '것', '보다', '훨씬', '좋은', '영', '양제', '를', '사는', '선배', '가', '부러워', '.']"
상처,집값이 너무 비싸서 대출 없이 집을 갖기 어렵게 돼서 다들 나와 상황이 비슷하더라고.,"['집값', '이', '너무', '비싸서', '대출', '없이', '집', '을', '갖기', '어렵게', '돼서', '다', '들', '나와', '상황', '이', '비슷하더라고', '.']"
상처,장애를 받아들이고 사람들의 위로도 진심으로 받아들여야겠어.,"['장애', '를', '받아들이고', '사람', '들', '의', '위로', '도', '진심', '으로', '받아들여야겠어', '.']"
상처,노후 생각 안 하고 자식에게 투자했는데 정작 자식은 날 신경 안 써.,"['노후', '생각', '안', '하고', '자식', '에게', '투자', '했는데', '정작', '자식', '은', '날', '신경', '안', '써', '.']"
상처,일단 경찰에 관련 내용을 신고했고 경찰에서 누군가 내 명의를 도용해서 일어난 일이라고 친구들에게 설명해줬어.,"['일단', '경찰', '에', '관련', '내용', '을', '신고', '했고', '경찰', '에서', '누군가', '내', '명의', '를', '도용', '해서', '일어난', '일이', '라고', '친구', '들', '에게', '설명', '해줬어', '.']"
상처,주변 친구들은 다들 취직에 성공해서 일을 하는데 나는 백수라 자괴감이 들어.,"['주변', '친구', '들', '은', '다', '들', '취직', '에', '성공해서', '일', '을', '하는데', '나', '는', '백수', '라', '자괴', '감', '이', '들어', '.']"
상처,남편과 자식만 바라보고 살다 이렇게 이혼하게 될 줄도 몰랐거든.,"['남편', '과', '자식', '만', '바라보고', '살다', '이렇게', '이혼', '하게', '될', '줄', '도', '몰랐거든', '.']"
상처,에스트로겐 주사도 맞아 보고 석류도 먹어봐야겠어.,"['에스트로겐', '주사', '도', '맞아', '보고', '석류', '도', '먹어', '봐야겠어', '.']"
상처,나는 가족과 대화를 하지 않아. 나 혼자인 기분이야.,"['나', '는', '가족', '과', '대화', '를', '하지', '않아', '.', '나', '혼자', '인', '기분', '이야', '.']"
상처,따돌림 당하는 반 친구를 도와줬는데 나를 배신했어. 너무 황당하고 배신감에 화가 나.,"['따돌림', '당하는', '반', '친구', '를', '도와줬는데', '나를', '배신', '했어', '.', '너무', '황당하고', '배신', '감', '에', '화가', '나', '.']"
